fiscal_year,Query_Run,Customer,SubCustomer,productorservicearea,FundingMechanismClassification,SumOfobligatedAmount,SumOfnumberOfActions
2011,08:22.5,Defense,Other DoD,Ships,Cost No Fee,1921234.28,25
2012,08:22.5,Defense,Air Force,Aircraft,Fixed Price Award Fee,-498948.01,2
2012,08:22.5,Defense,Air Force,Clothing & Subsistence,Cost Plus Incentive,5698204.35,17
2012,08:22.5,Defense,Air Force,Electronics & Communications,Fixed Price with Economic Price Adjustment,6066461.56,69
2012,08:22.5,Defense,Air Force,Electronics & Communications,Time and Materials,9332993.59,109
2012,08:22.5,Defense,Air Force,ERS,Cost No Fee,388522021.9,829
2012,08:22.5,Defense,Air Force,FRS&C,Firm Fixed Price,3815418752,22452
2012,08:22.5,Defense,Air Force,Ground Vehicles,Fixed Price with Economic Price Adjustment,113507,3
2012,08:22.5,Defense,Air Force,Ground Vehicles,Time and Materials,47800,1
2012,08:22.5,Defense,Air Force,ICT,Cost Plus Incentive,648846.31,5
2012,08:22.5,Defense,Air Force,ICT,Fixed Price Award Fee,15070184.96,15
2012,08:22.5,Defense,Air Force,MED,Fixed Price Award Fee,-49410.81,1
2012,08:22.5,Defense,Air Force,MED,Fixed Price Level of Effort,512554.46,3
2012,08:22.5,Defense,Air Force,MED,Fixed Price with Economic Price Adjustment,16857866.58,249
2012,08:22.5,Defense,Air Force,Other,Cost No Fee,1798405.03,43
2012,08:22.5,Defense,Air Force,PAMS,Cost Plus Fixed Fee,2294414232,2823
2012,08:22.5,Defense,Air Force,PAMS,Firm Fixed Price,5975978725,18839
2012,08:22.5,Defense,Air Force,R&D,Firm Fixed Price,3547083440,2243
2012,08:22.5,Defense,Army,Aircraft,Cost Plus Fixed Fee,952921545.5,649
2012,08:22.5,Defense,Army,Aircraft,Firm Fixed Price,9050438558,4397
2012,08:22.5,Defense,Army,Clothing & Subsistence,Cost Plus Incentive,8713711.93,15
2012,08:22.5,Defense,Army,Clothing & Subsistence,Fixed Price Award Fee,362090.72,6
2012,08:22.5,Defense,Army,Electronics & Communications,Cost Sharing,0,2
2012,08:22.5,Defense,Army,Electronics & Communications,Fixed Price Level of Effort,0,4
2012,08:22.5,Defense,Army,Electronics & Communications,Fixed Price with Economic Price Adjustment,2513881.97,67
2012,08:22.5,Defense,Army,Electronics & Communications,Time and Materials,125619023.1,278
2012,08:22.5,Defense,Army,Engines & Power Plants,Cost Plus Award Fee,0,1
2012,08:22.5,Defense,Army,Engines & Power Plants,Cost Plus Fixed Fee,12072525.18,71
2012,08:22.5,Defense,Army,ERS,Cost Plus Award Fee,46596909.57,42
2012,08:22.5,Defense,Army,ERS,Cost Plus Incentive,337039863.2,48
2012,08:22.5,Defense,Army,FRS&C,Combination (two or more),333911864,395
2012,08:22.5,Defense,Army,FRS&C,Fixed Price with Economic Price Adjustment,187986702.9,2115
2012,08:22.5,Defense,Army,FRS&C,Time and Materials,58446579.35,401
2012,08:22.5,Defense,Army,Ground Vehicles,Cost No Fee,479216914,85
2012,08:22.5,Defense,Army,Ground Vehicles,Fixed Price Incentive,479397394.1,46
2012,08:22.5,Defense,Army,Ground Vehicles,Fixed Price Level of Effort,17391721,6
2012,08:22.5,Defense,Army,ICT,Fixed Price Award Fee,15810747.16,9
2012,08:22.5,Defense,Army,Launchers & Munitions,Cost Plus Fixed Fee,115087096.6,115
2012,08:22.5,Defense,Army,Launchers & Munitions,Firm Fixed Price,2993662790,4236
2012,08:22.5,Defense,Army,Missiles & Space,Cost Plus Fixed Fee,268409842.8,280
2012,08:22.5,Defense,Air Force,PAMS,Fixed Price with Economic Price Adjustment,8784328.58,84
2012,08:22.5,Defense,Air Force,PAMS,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,PAMS,Time and Materials,472304627.5,1603
2012,08:22.5,Defense,Air Force,R&D,Cost Sharing,72800287.06,53
2012,08:22.5,Defense,Army,Aircraft,Cost Sharing,0,1
2012,08:22.5,Defense,Army,Aircraft,Fixed Price Award Fee,15400.02,1
2012,08:22.5,Defense,Army,Clothing & Subsistence,Firm Fixed Price,1092165638,15742
2012,08:22.5,Defense,Army,Engines & Power Plants,Fixed Price Level of Effort,106684.56,2
2012,08:22.5,Defense,Army,Engines & Power Plants,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Army,ERS,Fixed Price Redetermination,204538.36,3
2012,08:22.5,Defense,Army,ERS,Not Reported,-6420.4,1
2012,08:22.5,Defense,Army,FRS&C,Cost Sharing,776634.2,24
2012,08:22.5,Defense,Army,FRS&C,Firm Fixed Price,20999826095,84918
2012,08:22.5,Defense,Army,FRS&C,Fixed Price Incentive,32933733.1,61
2012,08:22.5,Defense,Army,FRS&C,Not Reported,838238,12
2012,08:22.5,Defense,Army,Ground Vehicles,Combination (two or more),-4646.85,7
2012,08:22.5,Defense,Army,Ground Vehicles,Time and Materials,903043.85,4
2012,08:22.5,Defense,Army,Launchers & Munitions,Combination (two or more),74833042.5,60
2012,08:22.5,Defense,Army,Launchers & Munitions,Time and Materials,475977773.5,40
2012,08:22.5,Defense,Army,MED,Cost Plus Fixed Fee,46363396.97,15
2012,08:22.5,Defense,Army,MED,Fixed Price with Economic Price Adjustment,-541407.81,10
2012,08:22.5,Defense,Army,MED,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Army,Missiles & Space,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Army,Missiles & Space,Time and Materials,4589162.87,17
2012,08:22.5,Defense,Army,Other,Fixed Price Redetermination,15214844.44,19
2012,08:22.5,Defense,Army,R&D,Combination (two or more),735907045.1,626
2012,08:22.5,Defense,Army,R&D,Fixed Price Incentive,0,NULL
2012,08:22.5,Defense,DLA,Aircraft,Fixed Price Award Fee,14856.7,1
2012,08:22.5,Defense,DLA,Clothing & Subsistence,Firm Fixed Price,8487240066,221319
2012,08:22.5,Defense,DLA,Clothing & Subsistence,Fixed Price Redetermination,323592.52,49
2012,08:22.5,Defense,DLA,Electronics & Communications,Firm Fixed Price,1690853479,44359
2012,08:22.5,Defense,DLA,FRS&C,Cost Sharing,9777.8,2
2012,08:22.5,Defense,DLA,FRS&C,Firm Fixed Price,547701809.4,11354
2012,08:22.5,Defense,DLA,FRS&C,Fixed Price Incentive,46247152.49,67
2012,08:22.5,Defense,DLA,Other,Fixed Price Redetermination,13190531.24,554
2012,08:22.5,Defense,MDA,FRS&C,Cost Plus Fixed Fee,-229403.14,3
2012,08:22.5,Defense,MDA,ICT,Cost Plus Incentive,26405165.4,11
2012,08:22.5,Defense,MDA,ICT,Firm Fixed Price,156000,3
2012,08:22.5,Defense,MDA,PAMS,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,MilitaryHealth,Clothing & Subsistence,Firm Fixed Price,1055375.46,64
2012,08:22.5,Defense,MilitaryHealth,ERS,Firm Fixed Price,1105040.43,105
2012,08:22.5,Defense,MilitaryHealth,MED,Cost No Fee,-29835.92,1
2011,08:22.5,Defense,Other DoD,ERS,Firm Fixed Price,3082368759,8805784
2011,08:22.5,Defense,Other DoD,Ground Vehicles,Firm Fixed Price,-243147589.6,209
2011,08:22.5,Defense,Other DoD,ICT,Time and Materials,597315703.5,1102
2011,08:22.5,Defense,Other DoD,Launchers & Munitions,Firm Fixed Price,17415004.86,256
2011,08:22.5,Defense,Other DoD,Launchers & Munitions,Fixed Price Incentive,352350.99,5
2011,08:22.5,Defense,Other DoD,Launchers & Munitions,Time and Materials,-557804.88,25
2011,08:22.5,Defense,Other DoD,Other,Cost Plus Award Fee,-2467930.29,5
2011,08:22.5,Defense,Other DoD,Other,Firm Fixed Price,207219353,4846
2011,08:22.5,Defense,Other DoD,PAMS,Cost No Fee,68547579.69,306
2011,08:22.5,Defense,Other DoD,PAMS,Cost Plus Award Fee,100200930.7,273
2011,08:22.5,Defense,Other DoD,PAMS,Fixed Price with Economic Price Adjustment,-552384.27,4
2011,08:22.5,Defense,Other DoD,PAMS,Labor Hours,83735096.02,251
2011,08:22.5,Defense,Other DoD,R&D,Combination (two or more),45970272.87,157
2011,08:22.5,Defense,Other DoD,R&D,Fixed Price Incentive,-1782333.98,7
2011,08:22.5,Defense,Other DoD,R&D,Fixed Price Redetermination,-1722968.39,7
2011,08:22.5,Defense,Other DoD,Ships,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,Aircraft,Firm Fixed Price,13883064989,4041
2012,08:22.5,Defense,Air Force,Aircraft,Fixed Price Incentive,1982398924,148
2012,08:22.5,Defense,Air Force,Engines & Power Plants,Cost Plus Fixed Fee,-591691.83,3
2012,08:22.5,Defense,Air Force,Engines & Power Plants,Fixed Price Award Fee,8508928.8,2
2012,08:22.5,Defense,Air Force,ERS,Time and Materials,539100474.7,961
2012,08:22.5,Defense,Air Force,FRS&C,Combination (two or more),273506706.1,460
2012,08:22.5,Defense,Air Force,FRS&C,Fixed Price Redetermination,5737106.37,22
2012,08:22.5,Defense,Air Force,Ground Vehicles,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,ICT,Cost Plus Fixed Fee,186141774.3,464
2012,08:22.5,Defense,Air Force,ICT,Fixed Price Level of Effort,3888338.98,26
2012,08:22.5,Defense,Air Force,Launchers & Munitions,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,MED,Cost Plus Award Fee,1917600.25,19
2012,08:22.5,Defense,Air Force,Missiles & Space,Cost No Fee,-62862.33,6
2012,08:22.5,Defense,Air Force,Missiles & Space,Fixed Price Level of Effort,1670245.92,1
2012,08:22.5,Defense,Air Force,Other,Not Reported,-4179.5,2
2012,08:22.5,Defense,Air Force,Other,Time and Materials,3054803.35,28
2012,08:22.5,Defense,Air Force,PAMS,Fixed Price Award Fee,40887141.04,157
2012,08:22.5,Defense,Air Force,R&D,Cost No Fee,1582536832,1139
2012,08:22.5,Defense,Air Force,R&D,Fixed Price with Economic Price Adjustment,-7486.5,1
2012,08:22.5,Defense,Air Force,R&D,Labor Hours,242472.79,26
2012,08:22.5,Defense,Air Force,R&D,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,R&D,Time and Materials,37651491.24,119
2012,08:22.5,Defense,Air Force,Ships,Cost Plus Fixed Fee,49082014.99,11
2012,08:22.5,Defense,Army,Aircraft,Combination (two or more),-12736,2
2012,08:22.5,Defense,Army,Aircraft,Fixed Price Level of Effort,7439825.43,16
2012,08:22.5,Defense,Air Force,ERS,Fixed Price Level of Effort,313538.64,3
2012,08:22.5,Defense,Air Force,ERS,Fixed Price with Economic Price Adjustment,399490905.3,105
2012,08:22.5,Defense,Air Force,FRS&C,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,Ground Vehicles,Cost No Fee,187312,1
2012,08:22.5,Defense,Air Force,Launchers & Munitions,Cost Plus Award Fee,-269260.79,2
2012,08:22.5,Defense,Air Force,Launchers & Munitions,Cost Plus Fixed Fee,105806748.2,110
2012,08:22.5,Defense,Air Force,MED,Labor Hours,7025160.66,110
2012,08:22.5,Defense,Air Force,Missiles & Space,Cost Plus Award Fee,345558951.7,89
2012,08:22.5,Defense,Air Force,Other,Cost Plus Incentive,6708342.73,8
2012,08:22.5,Defense,Air Force,Other,Cost Sharing,5200,1
2012,08:22.5,Defense,Air Force,Other,Fixed Price Award Fee,54886.72,2
2012,08:22.5,Defense,Air Force,Other,Fixed Price with Economic Price Adjustment,3865306.54,56
2012,08:22.5,Defense,Air Force,PAMS,Cost Plus Award Fee,1453616567,845
2012,08:22.5,Defense,Air Force,PAMS,Cost Plus Incentive,450342940.5,354
2012,08:22.5,Defense,Air Force,R&D,Cost Plus Award Fee,488983533.2,521
2012,08:22.5,Defense,Air Force,R&D,Cost Plus Incentive,964215019.3,345
2012,08:22.5,Defense,Army,NULL,Cost Plus Award Fee,0,NULL
2012,08:22.5,Defense,Army,Aircraft,Cost Plus Award Fee,42822421.41,101
2012,08:22.5,Defense,Army,Aircraft,Cost Plus Incentive,185021166.4,75
2012,08:22.5,Defense,Army,Electronics & Communications,Cost No Fee,29784243,42
2012,08:22.5,Defense,Army,Electronics & Communications,Labor Hours,8684886.84,52
2012,08:22.5,Defense,Army,Engines & Power Plants,Fixed Price Redetermination,3876708.45,15
2012,08:22.5,Defense,Army,ERS,Cost Sharing,-465737.98,1
2012,08:22.5,Defense,Army,ERS,Fixed Price Award Fee,15252.08,10
2012,08:22.5,Defense,Army,FRS&C,Labor Hours,11432378.6,37
2012,08:22.5,Defense,Army,Fuels,Fixed Price Award Fee,20850,3
2012,08:22.5,Defense,Army,Ground Vehicles,Cost Plus Incentive,55899804,1
2012,08:22.5,Defense,Army,Ground Vehicles,Fixed Price with Economic Price Adjustment,22455796.82,16
2012,08:22.5,Defense,Army,ICT,Cost Plus Award Fee,7929497.39,64
2012,08:22.5,Defense,Army,ICT,Cost Plus Fixed Fee,818086280,823
2012,08:22.5,Defense,Army,Launchers & Munitions,Fixed Price Redetermination,1724733.24,6
2012,08:22.5,Defense,Army,Launchers & Munitions,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Army,MED,Cost Plus Award Fee,0,1
2012,08:22.5,Defense,Army,Missiles & Space,Cost Plus Award Fee,-319.68,1
2012,08:22.5,Defense,Army,Missiles & Space,Cost Plus Incentive,118765567.3,28
2012,08:22.5,Defense,Army,Missiles & Space,Fixed Price Redetermination,176331,3
2012,08:22.5,Defense,Army,Other,Cost Sharing,518.4,1
2012,08:22.5,Defense,Army,Other,Fixed Price Award Fee,265733.63,24
2012,08:22.5,Defense,Army,PAMS,Fixed Price Redetermination,13970006.44,24
2012,08:22.5,Defense,Army,R&D,Fixed Price Redetermination,108049.6,3
2012,08:22.5,Defense,Army,Ships,Time and Materials,0,NULL
2012,08:22.5,Defense,DLA,Electronics & Communications,Cost No Fee,54018,4
2012,08:22.5,Defense,Air Force,ERS,Combination (two or more),49031441.54,62
2012,08:22.5,Defense,Air Force,ERS,Fixed Price Incentive,171047961.3,615
2012,08:22.5,Defense,Air Force,FRS&C,Time and Materials,27836014.68,259
2012,08:22.5,Defense,Air Force,ICT,Cost No Fee,94128004.45,540
2012,08:22.5,Defense,Air Force,ICT,Cost Plus Award Fee,119718582.6,153
2012,08:22.5,Defense,Air Force,ICT,Fixed Price with Economic Price Adjustment,-220102.63,2
2012,08:22.5,Defense,Air Force,ICT,Labor Hours,129794911.1,321
2012,08:22.5,Defense,Air Force,ICT,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,MED,Cost Plus Incentive,4076668.47,24
2012,08:22.5,Defense,Air Force,Missiles & Space,Cost Plus Fixed Fee,55906116.83,91
2012,08:22.5,Defense,Air Force,Other,Combination (two or more),-3478.84,5
2012,08:22.5,Defense,Air Force,Other,Firm Fixed Price,1488437865,48161
2012,08:22.5,Defense,Air Force,Other,Fixed Price Incentive,0,4
2012,08:22.5,Defense,Air Force,PAMS,Cost Sharing,-21721.52,2
2012,08:22.5,Defense,Air Force,PAMS,Fixed Price Redetermination,2012816.11,19
2012,08:22.5,Defense,Air Force,R&D,Cost Plus Fixed Fee,5692553809,11663
2012,08:22.5,Defense,Air Force,R&D,Fixed Price Level of Effort,9288809.54,29
2012,08:22.5,Defense,Air Force,Ships,Cost No Fee,2010616.11,4
2012,08:22.5,Defense,Air Force,Ships,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Army,NULL,Cost Plus Fixed Fee,-700548.17,2
2012,08:22.5,Defense,Army,Aircraft,Cost No Fee,-4795196.7,13
2012,08:22.5,Defense,Army,Aircraft,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Army,Aircraft,Time and Materials,4421042.2,24
2012,08:22.5,Defense,Army,Electronics & Communications,Not Reported,-154427.71,18
2012,08:22.5,Defense,Army,ERS,Cost Plus Fixed Fee,782946177.4,550
2012,08:22.5,Defense,Army,FRS&C,Fixed Price Level of Effort,686293.8,4
2012,08:22.5,Defense,Army,ICT,Cost Plus Incentive,24039987.18,38
2012,08:22.5,Defense,Army,Launchers & Munitions,Fixed Price Award Fee,1507289.49,7
2012,08:22.5,Defense,Army,MED,Firm Fixed Price,875923786,8682
2012,08:22.5,Defense,Army,MED,Fixed Price Award Fee,-22330.03,1
2012,08:22.5,Defense,Army,MED,Time and Materials,168676.6,15
2012,08:22.5,Defense,Army,Missiles & Space,Cost Sharing,20001.24,1
2012,08:22.5,Defense,Army,Other,Cost Plus Fixed Fee,269237358.3,539
2012,08:22.5,Defense,Army,Other,Fixed Price Level of Effort,-818159.69,3
2012,08:22.5,Defense,Army,PAMS,Not Reported,-545427.25,24
2012,08:22.5,Defense,Army,PAMS,Time and Materials,1921708626,4160
2012,08:22.5,Defense,Army,R&D,Cost Plus Award Fee,286768804.6,128
2012,08:22.5,Defense,DLA,Aircraft,Cost No Fee,0,1
2012,08:22.5,Defense,DLA,Aircraft,Fixed Price with Economic Price Adjustment,19259805.49,280
2012,08:22.5,Defense,DLA,MED,Firm Fixed Price,2068066.57,29
2012,08:22.5,Defense,DLA,Other,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,DLA,PAMS,Time and Materials,5919223.52,45
2012,08:22.5,Defense,DLA,R&D,Cost Sharing,414446,3
2011,08:22.5,Defense,Other DoD,MED,Time and Materials,25639.06,4
2011,08:22.5,Defense,Other DoD,Missiles & Space,Cost No Fee,-15236.03,1
2011,08:22.5,Defense,Other DoD,Other,Not Reported,-21491.79,7
2011,08:22.5,Defense,Other DoD,PAMS,Cost Plus Incentive,-16430593.3,86
2011,08:22.5,Defense,Other DoD,R&D,Cost Sharing,9409947.31,14
2012,08:22.5,Defense,Air Force,Clothing & Subsistence,Firm Fixed Price,91111381.66,2652
2012,08:22.5,Defense,Air Force,Clothing & Subsistence,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,Electronics & Communications,Cost Plus Incentive,39861415.04,45
2012,08:22.5,Defense,Air Force,Engines & Power Plants,Firm Fixed Price,463563029,857
2012,08:22.5,Defense,Air Force,ERS,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,FRS&C,Fixed Price Incentive,116855684.2,105
2012,08:22.5,Defense,Air Force,Fuels,Firm Fixed Price,17349425.62,318
2012,08:22.5,Defense,Air Force,Fuels,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,ICT,Combination (two or more),7487639.91,100
2012,08:22.5,Defense,Air Force,ICT,Firm Fixed Price,1128835322,5933
2012,08:22.5,Defense,Air Force,ICT,Fixed Price Incentive,94599279.35,63
2012,08:22.5,Defense,Air Force,Launchers & Munitions,Cost No Fee,57035,6
2012,08:22.5,Defense,Air Force,Launchers & Munitions,Fixed Price Incentive,168133224.4,58
2012,08:22.5,Defense,Air Force,Launchers & Munitions,Fixed Price with Economic Price Adjustment,0,NULL
2012,08:22.5,Defense,Air Force,MED,Cost Plus Fixed Fee,0,2
2012,08:22.5,Defense,Air Force,Missiles & Space,Time and Materials,1120095.51,8
2012,08:22.5,Defense,Air Force,PAMS,Fixed Price Incentive,112273396.8,83
2012,08:22.5,Defense,Army,Aircraft,Fixed Price Incentive,565974659.7,48
2012,08:22.5,Defense,Army,Aircraft,Labor Hours,1109315.24,8
2012,08:22.5,Defense,Army,Clothing & Subsistence,Combination (two or more),285498.18,1
2012,08:22.5,Defense,Army,Clothing & Subsistence,Fixed Price Redetermination,34367,2
2012,08:22.5,Defense,Army,Clothing & Subsistence,Fixed Price with Economic Price Adjustment,7893223.16,28
2012,08:22.5,Defense,Army,Electronics & Communications,Cost Plus Fixed Fee,406058945.5,380
2012,08:22.5,Defense,Army,ERS,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Army,Fuels,Fixed Price with Economic Price Adjustment,1147562.68,29
2012,08:22.5,Defense,Army,Ground Vehicles,Cost Plus Fixed Fee,1605446851,466
2012,08:22.5,Defense,Army,Ground Vehicles,Fixed Price Redetermination,-2814454.3,6
2012,08:22.5,Defense,Army,Ground Vehicles,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Army,ICT,Fixed Price Level of Effort,36331173.75,92
2012,08:22.5,Defense,Army,Launchers & Munitions,Cost No Fee,2697078.2,29
2012,08:22.5,Defense,Army,Launchers & Munitions,Cost Plus Incentive,150103561.8,21
2012,08:22.5,Defense,Army,Other,Not Reported,-6838.72,9
2012,08:22.5,Defense,Army,Other,Time and Materials,3836793.4,76
2012,08:22.5,Defense,Army,PAMS,Fixed Price Award Fee,1153724.81,23
2012,08:22.5,Defense,Army,PAMS,Fixed Price Level of Effort,665745541.9,202
2012,08:22.5,Defense,Army,R&D,Cost No Fee,229512426.5,1381
2012,08:22.5,Defense,Air Force,Electronics & Communications,Labor Hours,544048.14,30
2012,08:22.5,Defense,Air Force,Electronics & Communications,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Air Force,ERS,Fixed Price Award Fee,15876499.38,51
2012,08:22.5,Defense,Air Force,ERS,Labor Hours,21873144.68,43
2012,08:22.5,Defense,Air Force,FRS&C,Cost No Fee,13315278.07,337
2012,08:22.5,Defense,Air Force,FRS&C,Cost Plus Award Fee,156196289.8,144
2012,08:22.5,Defense,Air Force,FRS&C,Cost Plus Fixed Fee,83755769.21,229
2012,08:22.5,Defense,Air Force,FRS&C,Labor Hours,3360168.81,49
2012,08:22.5,Defense,Air Force,Fuels,Fixed Price Award Fee,-1255.73,1
2012,08:22.5,Defense,Air Force,ICT,Time and Materials,5779718.69,246
2012,08:22.5,Defense,Air Force,Launchers & Munitions,Cost Sharing,1101095,1
2012,08:22.5,Defense,Air Force,MED,Combination (two or more),1415816.07,19
2012,08:22.5,Defense,Air Force,Missiles & Space,Fixed Price Incentive,26411243.52,47
2012,08:22.5,Defense,Air Force,PAMS,Cost No Fee,548002177.6,2552
2012,08:22.5,Defense,Air Force,Ships,Firm Fixed Price,11267834.04,115
2012,08:22.5,Defense,Army,NULL,Firm Fixed Price,54755.84,9
2012,08:22.5,Defense,Army,Aircraft,Fixed Price Redetermination,1342883.55,4
2012,08:22.5,Defense,Army,Clothing & Subsistence,Fixed Price Incentive,1648068.62,6
2012,08:22.5,Defense,Army,Electronics & Communications,Cost Plus Incentive,47192460.9,50
2012,08:22.5,Defense,Army,Electronics & Communications,Fixed Price Award Fee,1435189.17,22
2012,08:22.5,Defense,Army,ERS,Firm Fixed Price,3004055559,29461
2012,08:22.5,Defense,Army,ERS,Time and Materials,610365054.3,753
2012,08:22.5,Defense,Army,FRS&C,Cost Plus Incentive,305926268.9,82
2012,08:22.5,Defense,Army,FRS&C,Fixed Price Redetermination,49930731.76,119
2012,08:22.5,Defense,Army,Fuels,Firm Fixed Price,481780086,1648
2012,08:22.5,Defense,Army,ICT,Combination (two or more),218509675.2,244
2012,08:22.5,Defense,Army,ICT,Fixed Price Incentive,0,2
2012,08:22.5,Defense,Army,ICT,Not Reported,-284237.63,7
2012,08:22.5,Defense,Army,ICT,Order Dependent (IDV only),0,NULL
2012,08:22.5,Defense,Army,MED,Cost No Fee,286451506.4,44
