2009,48:26.1,Defense,Army,Limited Competition with multiple offers,5-9 Offers,23357,7707377269
1999,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,172,132594814
2012,48:26.1,Defense,MilitaryHealth,No Competition (Follow on to competed action),No competition,2,108232.2
2004,48:26.1,Defense,Other DoD,Unlabeled: Competition; Unlabeled Offers,NULL,NULL,167142.55
2011,48:26.1,Defense,Air Force,Limited Competition with multiple offers,10-24 Offers,5979,967835251.9
2003,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),100+ Offers,173,20057187
1992,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,NULL,1195258855
2014,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),100+ Offers,1,-114685.23
2014,48:26.1,Defense,Navy,Limited Competition with multiple offers,100+ Offers,1633,86683673.2
2013,48:26.1,Defense,Navy,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,4,106030.3629
2007,48:26.1,Defense,Air Force,Competition with single offer (Overrode blank Fair Opportunity),One Offer,6949,397859118.3
1994,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,Two Offers,233,530700502
2007,48:26.1,Defense,Navy,Limited Competition with multiple offers,3-4 Offers,21713,2529194630
1992,48:26.1,Defense,Navy,Competition with single offer,One Offer,3,1387666734
2002,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,126,57432602
2008,48:26.1,Defense,DLA,Full Competition (Multiple Offers),25-99 Offers,1162,734879410.5
2000,48:26.1,Defense,Navy,Full Competition (Multiple Offers),25-99 Offers,185,75575183
2013,48:26.1,Defense,Army,No Competition (Other Exception),No competition,36000,7681329396
2001,48:26.1,Defense,DLA,Limited Competition with multiple offers,3-4 Offers,1428,238091479
2009,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,156,122848504.5
1999,48:26.1,Defense,DLA,Limited Competition with multiple offers,25-99 Offers,366,1022195432
2013,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,1,6750339.36
2006,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),101,3390873.06
2005,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),10-24 Offers,153,149826717.9
2000,48:26.1,Defense,Other DoD,Competition with single offer,One Offer,814,326951270.2
2009,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,31164,4135980390
2014,48:26.1,Defense,Air Force,Competition with single offer (Overrode blank Fair Opportunity),One Offer,401,42352453.41
1998,48:26.1,Defense,DLA,Limited Competition with multiple offers,5-9 Offers,4995,750017092
2014,48:26.1,Defense,MDA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,5,344273.5977
2002,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,1628,277875842
2000,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,11,3448743.4
2003,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),Two Offers,2118,1413469165
2010,48:26.1,Defense,MDA,Limited Competition with multiple offers,100+ Offers,157,44349697.19
2000,48:26.1,Defense,MDA,Full Competition (Multiple Offers),Two Offers,80,1094825121
1998,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,218,40974709
2013,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,98,19900797.81
2010,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,191,43926863.97
2002,48:26.1,Defense,Army,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),120,6117124
1999,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,415,61995573
2010,48:26.1,Defense,Air Force,No Competition (Other Exception),No competition,20105,9718794263
2011,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,71,1517526.83
2000,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),5-9 Offers,2,-26088
2003,48:26.1,Defense,DLA,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,338,182321791.8
2014,48:26.1,Defense,Other DoD,Competition with single offer (Overrode blank Fair Opportunity),One Offer,305,91658277.03
2011,48:26.1,Defense,MDA,No Competition (Only One Source Exception),No competition,1164,1781376701
2006,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,420,142317186.8
2013,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,5-9 Offers,15087,2094281757
2003,48:26.1,Defense,Army,Limited Competition with multiple offers,25-99 Offers,1030,232024593
2003,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),100+ Offers,3,271160
2013,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,310,59824994.67
2003,48:26.1,Defense,Army,Limited Competition with multiple offers,10-24 Offers,4281,903168312
2007,48:26.1,Defense,Army,Competition with single offer,One Offer,93101,15152203378
1998,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,86,107535077
2000,48:26.1,Defense,Air Force,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,338,46350128
2010,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),Two Offers,522,6110230501
2006,48:26.1,Defense,Army,No Competition (Other Exception),No competition,24457,8655014762
2007,48:26.1,Defense,Navy,Full Competition (Multiple Offers),25-99 Offers,315,109886944
2014,48:26.1,Defense,Air Force,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,0
1998,48:26.1,Defense,Army,No Competition (Unlabeled Exception),No competition,2813,353841152
2011,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),3,-18961.68
2003,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,3252,2567433726
2008,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,82091,38439255031
1994,48:26.1,Defense,DLA,Limited Competition with multiple offers,Two Offers,10535,5485656945
2001,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,3-4 Offers,88,35700985
2009,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,466,-5531401.29
1999,48:26.1,Defense,MilitaryHealth,No Competition (Other Exception),No competition,1,-86676
2013,48:26.1,Defense,MilitaryHealth,No Competition (Other Exception),No competition,371,1181547781
2009,48:26.1,Defense,MDA,Full Competition (Multiple Offers),25-99 Offers,24,1314869
2014,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,25-99 Offers,736,482264482.2
2007,48:26.1,Defense,DLA,Full Competition (Multiple Offers),5-9 Offers,138657,4652036958
1999,48:26.1,Defense,Air Force,No Competition (Only One Source Exception),No competition,7261,9797584834
2003,48:26.1,Defense,MDA,No Competition (Other Exception),No competition,50,28760307.3
1996,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,129,24620037
2014,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),3-4 Offers,9317,3203754767
2004,48:26.1,Defense,MDA,No Competition (Only One Source Exception),No competition,97,317127876
2010,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),3-4 Offers,384,3450963903
2001,48:26.1,Defense,Navy,Limited Competition with multiple offers,5-9 Offers,2509,341359772
2003,48:26.1,Defense,DLA,Limited Competition with multiple offers,10-24 Offers,467,463120114
2003,48:26.1,Defense,DLA,Limited Competition with multiple offers,25-99 Offers,414,166294296
2003,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),Two Offers,287,2708380852
2008,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,584,52521355
2006,48:26.1,Defense,Air Force,Limited Competition with multiple offers,5-9 Offers,6188,2126745493
2011,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,2,-4434.26
2013,48:26.1,Defense,DLA,No Competition (Other Exception),No competition,29193,1514010209
2002,48:26.1,Defense,Army,Limited Competition with multiple offers,5-9 Offers,7402,1379028244
2000,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),5-9 Offers,669,230163775
2013,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,12,1077422.461
2005,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,682,169454474.1
2001,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,9414,17036286142
2011,48:26.1,Defense,MDA,Limited Competition with multiple offers,25-99 Offers,78,40847936.54
2014,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,10-24 Offers,9,571922.2949
2004,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,601,553198591
2008,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,13,40313.8
2004,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,61,132983161
NULL,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,NULL
2002,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,61,16855848
2010,48:26.1,Defense,Army,Competition with single offer (Overrode blank Fair Opportunity),One Offer,829,56457513.68
2008,48:26.1,Defense,Army,Limited Competition with multiple offers,100+ Offers,2778,87706727.35
2007,48:26.1,Defense,Navy,Limited Competition with multiple offers,100+ Offers,638,31025977.88
2014,48:26.1,Defense,MilitaryHealth,Competition with single offer (Overrode blank Fair Opportunity),One Offer,12,12886740.08
2009,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,5-9 Offers,8,2557173.93
2014,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,378,153067739.2
2011,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),100+ Offers,193,53365528.73
2014,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,25-99 Offers,3,532737.4376
2003,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,984,391656111
2009,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,9,2258461.92
2014,48:26.1,Defense,MilitaryHealth,No Competition (Only One Source Exception),No competition,171,132391303.1
2011,48:26.1,Defense,MDA,Limited Competition with multiple offers,10-24 Offers,41,2471107.2
1993,48:26.1,Defense,Army,Unlabeled: Competition; Unlabeled Offers,NULL,NULL,19118249
2000,48:26.1,Defense,DLA,Competition with single offer,One Offer,1782,217658963.7
2012,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,40250,5784681682
2007,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,176,18391456.92
2013,48:26.1,Defense,DLA,Full Competition (Multiple Offers),3-4 Offers,46158,3051644456
2002,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,45,7541974
2010,48:26.1,Defense,DLA,Limited Competition with multiple offers,25-99 Offers,756,795236862
2003,48:26.1,Defense,Army,Full Competition (Multiple Offers),Two Offers,41306,6326255095
2007,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),Two Offers,12767,9179673966
1998,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,6758,4024655811
1998,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,Two Offers,2202,946345381
1991,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,NULL,212479000
2007,48:26.1,Defense,Army,No Competition (Only One Source Exception),No competition,57765,33802048137
2012,48:26.1,Defense,Other DoD,No Competition (Follow on to competed action),No competition,8603,258653368
2014,48:26.1,Defense,DLA,Competition with single offer,One Offer,67091,2422915408
2001,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,1421,913152465
2014,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,10-24 Offers,64193,1191898864
2009,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,1104,57811977.17
2010,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),3-4 Offers,3925,1052475727
2012,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,Two Offers,166,10419483.47
2010,48:26.1,Defense,DLA,Limited Competition with multiple offers,10-24 Offers,12530,952638324.4
2012,48:26.1,Defense,Navy,Unlabeled: Competition; Unlabeled Offers,NULL,2,53000
2010,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),1,-13670
2001,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,41,13550545
2014,48:26.1,Defense,MDA,No Competition (Other Exception),No competition,159,98790439.12
2006,48:26.1,Defense,DLA,Full Competition (Multiple Offers),3-4 Offers,22128,1525520161
2001,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,1952,243192732
1998,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,Two Offers,158,671250760
2008,48:26.1,Defense,Army,Full Competition (Multiple Offers),25-99 Offers,3946,1582460820
2006,48:26.1,Defense,DLA,Full Competition (Multiple Offers),100+ Offers,17,765192
2008,48:26.1,Defense,Army,Limited Competition with multiple offers,3-4 Offers,42387,8644441665
2012,48:26.1,Defense,Army,No Competition (Follow on to competed action),No competition,3132,564948358
2002,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,1472,159349246.9
2007,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,1028,46028346.28
2010,48:26.1,Defense,Army,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,2833,184664834.4
1997,48:26.1,Defense,DLA,Limited Competition with multiple offers,100+ Offers,6,3657444
2002,48:26.1,Defense,Navy,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,17,2979548.2
1992,48:26.1,Defense,Air Force,No Competition (Other Exception),No competition,NULL,3248184708
2009,48:26.1,Defense,DLA,Limited Competition with multiple offers,5-9 Offers,14036,332525783.4
1994,48:26.1,Defense,Army,Limited Competition with multiple offers,Two Offers,40168,13033826339
1997,48:26.1,Defense,MDA,Competition with single offer,One Offer,54,32370866
2013,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,5-9 Offers,53,23534132.55
2010,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),3-4 Offers,50744,4554836415
